Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Shares
MPB,MID PENN BANCORP INC,Financials,Equity,3705712.8,0.01,3705712.8,159729
CABA,CABALETTA BIO INC,Health Care,Equity,3704849.47,0.01,3704849.47,297101
BYSI,BEYONDSPRING INC,Health Care,Equity,3697171.7,0.01,3697171.7,325742
PICO,PICO HOLDINGS INC,Industrials,Equity,3689820.9,0.01,3689820.9,407265
HMTV,HEMISPHERE MEDIA GROUP INC CLASS A,Communication,Equity,3685711.59,0.01,3685711.59,357489
OPTN,OPTINOSE INC,Health Care,Equity,3682089.5,0.01,3682089.5,866374
BTU,PEABODY ENERGY CORP,Energy,Equity,3676278.62,0.01,3676278.62,1619506
BCBP,BCB BANCORP INC,Financials,Equity,3674951.34,0.01,3674951.34,338082
PVAC,PENN VA CORP,Energy,Equity,3664573.7,0.01,3664573.7,363910
ESXB,COMMUNITY BANKERS CORP TRUST,Financials,Equity,3631153.74,0.01,3631153.74,523221
GPX,GP STRATEGIES CORP,Industrials,Equity,3624393.65,0.01,3624393.65,303805
NBN,NORTHEAST BANK,Financials,Equity,3619044.94,0.01,3619044.94,160561
MSON,MISONIX INC,Health Care,Equity,3608876.94,0.01,3608876.94,294122
NWFL,NORWOOD FINANCIAL CORP,Financials,Equity,3600565.12,0.01,3600565.12,136592
FENC,FENNEC PHARMACEUTICALS INC,Health Care,Equity,3600053.85,0.01,3600053.85,507765
HBIO,HARVARD BIOSCIENCE INC,Health Care,Equity,3595443.19,0.01,3595443.19,858101
CHMI,CHERRY HILL MORTGAGE INVESTMENT RE,Financials,Equity,3583509.05,0.01,3583509.05,383263
CASI,CASI PHARMACEUTICALS INC,Health Care,Equity,3582264.72,0.01,3582264.72,1297922
CSPR,CASPER SLEEP INC,Consumer Discretionary,Equity,3581474.28,0.01,3581474.28,583302
PSTX,POSEIDA THERAPEUTICS,Health Care,Equity,3567766.44,0.01,3567766.44,311052
RVP,RETRACTABLE TECHNOLOGIES INC,Health Care,Equity,3559141,0.01,3559141,331700
IMRA,IMARA INC,Health Care,Equity,3540590.62,0.01,3540590.62,167483
PFHD,PROFESSIONAL HOLDING CORP CLASS A,Financials,Equity,3515982.16,0.01,3515982.16,226984
SRGA,SURGALIGN HOLDINGS INC,Health Care,Equity,3510638.04,0.01,3510638.04,1475058
SALT,SCORPIO BULKERS INC,Industrials,Equity,3507282.03,0.01,3507282.03,201221
USX,U S XPRESS ENTERPRISES INC CLASS A,Industrials,Equity,3500516.6,0.01,3500516.6,515540
LSF,LAIRD SUPERFOOD INC,Consumer Staples,Equity,3499985.79,0.01,3499985.79,65457
PAYS,PAYSIGN INC,Information Technology,Equity,3494834.13,0.01,3494834.13,742003
FSTR,LB FOSTER,Industrials,Equity,3491475.3,0.01,3491475.3,236070
FHTX,FOGHORN THERAPEUTICS,Health Care,Equity,3478370,0.01,3478370,157250
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Equity,3473540.75,0.01,3473540.75,190331
EVBN,EVANS BANCORP INC,Financials,Equity,3470279.36,0.01,3470279.36,124472
TREC,TRECORA RESOURCES,Materials,Equity,3469157.01,0.01,3469157.01,509421
FNWB,FIRST NORTHWEST BAN,Financials,Equity,3459121.74,0.01,3459121.74,220889
IVAC,INTEVAC INC,Information Technology,Equity,3443232.84,0.01,3443232.84,470387
BWFG,BANKWELL FINANCIAL GROUP INC,Financials,Equity,3443028.3,0.01,3443028.3,186614
SFE,SAFEGUARD SCIENTIFICS INC,Financials,Equity,3441234.22,0.01,3441234.22,545362
ESSA,ESSA BANCORP INC,Financials,Equity,3437671.05,0.01,3437671.05,231493
FCCY,1ST CONSTITUTION BANCORP,Financials,Equity,3420799.5,0.01,3420799.5,207825
APT,ALPHA PRO TECH LTD,Industrials,Equity,3403021.09,0.01,3403021.09,298249
LIVX,LIVEXLIVE MEDIA INC,Communication,Equity,3397232.64,0.01,3397232.64,1027907
HBMD,HOWARD BANCORP INC,Financials,Equity,3375063.86,0.01,3375063.86,290453
PCB,PCB BANCORP,Financials,Equity,3371231.15,0.01,3371231.15,332141
SPRB,SPRUCE BIOSCIENCES INC,Health Care,Equity,3351450.05,0.01,3351450.05,151307
QMCO,QUANTUM CORP,Information Technology,Equity,3345309.6,0.01,3345309.6,593140
HWBK,HAWTHORN BANCSHARES INC,Financials,Equity,3344534.24,0.01,3344534.24,159112
TIPT,TIPTREE INC,Financials,Equity,3341320.4,0.01,3341320.4,660340
MFNC,MACKINAC FINANCIAL CORP,Financials,Equity,3338569,0.01,3338569,256813
KRMD,REPRO MED SYSTEM INC,Health Care,Equity,3334077.89,0.01,3334077.89,571883
TIG,TREAN INSURANCE GROUP INC,Financials,Equity,3331640.32,0.01,3331640.32,253936
SAMG,SILVERCREST ASSET MANAGEMENT GROUP,Financials,Equity,3321548.76,0.01,3321548.76,229706
PROS,PROSIGHT GLOBAL INC,Financials,Equity,3320692.2,0.01,3320692.2,257418
SREV,SERVICESOURCE INTERNATIONAL INC,Information Technology,Equity,3288827.88,0.01,3288827.88,1946052
KODK,EASTMAN KODAK,Information Technology,Equity,3280576.68,0.01,3280576.68,396684
ALCO,ALICO INC,Consumer Staples,Equity,3279516.24,0.01,3279516.24,106964
UNTY,UNITY BANCORP INC,Financials,Equity,3278356.32,0.01,3278356.32,190824
STRS,STRATUS PROPERTIES INC,Real Estate,Equity,3270503.16,0.01,3270503.16,135593
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,3264542.59,0.01,3264542.59,968707
EGLE,EAGLE BULK SHIPPING INC,Industrials,Equity,3255606.6,0.01,3255606.6,177902
PIRS,PIERIS PHARMACEUTICALS INC,Health Care,Equity,3255484.98,0.01,3255484.98,1281687
CMBM,CAMBIUM NETWORKS CORP,Information Technology,Equity,3239582.85,0.01,3239582.85,129843
OVLY,OAK VALLEY BANCORP,Financials,Equity,3234471.24,0.01,3234471.24,188489
FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,Equity,3227934.51,0.01,3227934.51,114021
EEX,EMERALD HOLDING INC,Communication,Equity,3212614.89,0.01,3212614.89,593829
GHM,GRAHAM CORP,Industrials,Equity,3207990.75,0.01,3207990.75,219575
KZR,KEZAR LIFE SCIENCES INC,Health Care,Equity,3190012.5,0.01,3190012.5,620625
SCWX,SECUREWORKS CLASS A CORP,Information Technology,Equity,3185834.19,0.01,3185834.19,227073
FLMN,FALCON MINERALS CORP CLASS A,Energy,Equity,3181536.32,0.01,3181536.32,1046558
CRDA,CRAWFORD CLASS A,Financials,Equity,3179224.8,0.01,3179224.8,441559
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,Equity,3166634.9,0.01,3166634.9,442886
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,Equity,3164255.82,0.01,3164255.82,26818
FRBK,REPUBLIC FIRST BANCORP INC,Financials,Equity,3160330.6,0.01,3160330.6,1093540
SCOR,COMSCORE INC,Communication,Equity,3151751.16,0.01,3151751.16,1382347
RESN,RESONANT INC,Information Technology,Equity,3149047.44,0.01,3149047.44,1192821
GNPX,GENPREX INC,Health Care,Equity,3138559.98,0.01,3138559.98,703713
ACTG,ACACIA RESEARCH CORP,Industrials,Equity,3125405.28,0.01,3125405.28,777464
OCX,ONCOCYTE CORP,Health Care,Equity,3120776.1,0.01,3120776.1,1405755
QUAD,QUAD GRAPHICS INC CLASS A,Industrials,Equity,3113648.29,0.01,3113648.29,812963
BCLI,BRAINSTORM CELL THERAPEUTICS INC,Health Care,Equity,3113008.48,0.01,3113008.48,670907
MRLN,MARLIN BUSINESS SERVICES CORP,Financials,Equity,3098136.96,0.01,3098136.96,254781
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,Equity,3090230.1,0.01,3090230.1,227390
GLYC,GLYCOMIMETICS INC,Health Care,Equity,3081338.8,0.01,3081338.8,819505
BVH,BLUEGREEN VACATIONS HOLDING CORP C,Consumer Discretionary,Equity,3077198.31,0.01,3077198.31,248763
AAIC,ARLINGTON ASSET INVESTMENT CLASS A,Financials,Equity,3071844,0.01,3071844,808380
IRMD,IRADIMED CORP,Health Care,Equity,3069370.85,0.01,3069370.85,130445
HOOK,HOOKIPA PHARMA INC,Health Care,Equity,3063643,0.01,3063643,278513
GNK,GENCO SHIPPING AND TRADING LTD,Industrials,Equity,3030541.8,0.01,3030541.8,423852
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Financials,Equity,3029565.7,0.01,3029565.7,415009
BPRN,THE BANK OF PRINCETON,Financials,Equity,3023327.43,0.01,3023327.43,128707
WHG,WESTWOOD HOLDINGS GROUP INC,Financials,Equity,3022042.34,0.01,3022042.34,214939
PTVCB,PROTECTIVE INSURANCE CORP CLASS B,Financials,Equity,3006658.8,0.01,3006658.8,219785
SQZ,SQZ BIOTECHNOLOGIES COMPANY,Health Care,Equity,2997896.2,0.01,2997896.2,97715
CHMG,CHEMUNG FINANCIAL CORP,Financials,Equity,2952733.35,0.01,2952733.35,86973
CBIO,CATALYST BIOSCIENCES INC,Health Care,Equity,2947487.2,0.01,2947487.2,495376
RVSB,RIVERVIEW BANCORP INC,Financials,Equity,2946216,0.01,2946216,566580
EML,EASTERN,Industrials,Equity,2945639.76,0.01,2945639.76,119112
GAIA,GAIA INC CLASS A,Communication,Equity,2934461.43,0.01,2934461.43,298521
HROW,HARROW HEALTH INC,Health Care,Equity,2924951.67,0.01,2924951.67,505173
MBCN,MIDDLEFIELD BANC CORP,Financials,Equity,2923645.56,0.01,2923645.56,131164
ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Equity,2920531.12,0.01,2920531.12,150776
SMED,SHARPS COMPLIANCE CORP,Health Care,Equity,2916818.52,0.01,2916818.52,315673
ZEUS,OLYMPIC STEEL INC,Materials,Equity,2881520.05,0,2881520.05,219127
BFIN,BANKFINANCIAL CORP,Financials,Equity,2858056.82,0,2858056.82,325519
ADMA,ADMA BIOLOGICS INC,Health Care,Equity,2855498.52,0,2855498.52,1456887
SRT,STARTEK INC,Information Technology,Equity,2837045.64,0,2837045.64,376266
TCFC,COMMUNITY FINANCIAL,Financials,Equity,2823080.4,0,2823080.4,108164
NBSE,NEUBASE THERAPEUTICS INC,Health Care,Equity,2817388.04,0,2817388.04,407137
MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials,Equity,2803961.3,0,2803961.3,201145
EARN,ELLINGTON RESIDENTIAL MORTGAGE REI,Financials,Equity,2801042.05,0,2801042.05,213007
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,Equity,2798714.2,0,2798714.2,143230
BGSF,BG STAFFING INC,Industrials,Equity,2793479,0,2793479,214883
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,Equity,2791849.62,0,2791849.62,158718
CFRX,CONTRAFECT CORP,Health Care,Equity,2790404.17,0,2790404.17,548213
LOGC,LOGICBIO THERAPEUTICS INC,Health Care,Equity,2776606.56,0,2776606.56,354159
OSG,OVERSEAS SHIPHOLDING GROUP INC CLA,Energy,Equity,2775855.04,0,2775855.04,1273328
MNSB,MAINSTREET BANCSHARES INC,Financials,Equity,2772217.64,0,2772217.64,164621
PBIP,PRUDENTIAL BANCORP INC,Financials,Equity,2753712.4,0,2753712.4,198824
PBFS,PIONEER BANCORP INC,Financials,Equity,2753284.39,0,2753284.39,259499
GTT,GTT COMMUNICATIONS INC,Information Technology,Equity,2745442.4,0,2745442.4,752176
LFVN,LIFEVANTAGE CORP,Consumer Staples,Equity,2742111.68,0,2742111.68,292336
LEGH,LEGACY HOUSING CORP,Consumer Discretionary,Equity,2740965,0,2740965,182731
PCTI,PCTEL INC,Information Technology,Equity,2729735.24,0,2729735.24,408643
CFFI,C AND F FINANCIAL CORP,Financials,Equity,2727753.57,0,2727753.57,73743
FVE,FIVE STAR SENIOR LIVING INC,Health Care,Equity,2716178.4,0,2716178.4,399438
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Equity,2714951.25,0,2714951.25,723987
UBFO,UNITED SECURITY BANCSHARES,Financials,Equity,2713739.49,0,2713739.49,391593
UIHC,UNITED INSURANCE HOLDINGS CORP,Financials,Equity,2708114.88,0,2708114.88,469344
AVEO,AVEO PHARMACEUTICALS INC,Health Care,Equity,2703629.24,0,2703629.24,493363
AMRK,A MARK PRECIOUS METALS INC,Financials,Equity,2695372.68,0,2695372.68,107471
CKPT,CHECKPOINT THERAPEUTICS INC,Health Care,Equity,2690741.17,0,2690741.17,1046981
GRTS,GRITSTONE ONCOLOGY INC,Health Care,Equity,2689928.58,0,2689928.58,706018
SPKE,SPARK ENERGY INC CLASS A,Utilities,Equity,2678040.06,0,2678040.06,284293
SBFG,SB FINANCIAL GROUP INC,Financials,Equity,2675344.58,0,2675344.58,150554
GSIT,GSI TECHNOLOGY INC,Information Technology,Equity,2669430.85,0,2669430.85,353567
ETON,ETON PHARMACEUTCIALS INC,Health Care,Equity,2646824,0,2646824,330853
GENC,GENCOR INDUSTRIES INC,Industrials,Equity,2642072.79,0,2642072.79,216741
FNCB,FNCB BANCORP INC,Financials,Equity,2636585.35,0,2636585.35,396479
GFN,GENERAL FINANCE CORP,Industrials,Equity,2636403.84,0,2636403.84,298912
EXTN,EXTERRAN CORP,Energy,Equity,2629528.2,0,2629528.2,638235
TALO,TALOS ENERGY INC,Energy,Equity,2615781.84,0,2615781.84,325346
CLPR,CLIPPER REALTY INC,Real Estate,Equity,2602328.7,0,2602328.7,379902
FSFG,FIRST SAVINGS FINANCIAL GROUP INC,Financials,Equity,2601448.2,0,2601448.2,41730
PAND,PANDION THERAPEUTICS HOLDCO INC,Health Care,Equity,2600441.4,0,2600441.4,171420
WEYS,WEYCO GROUP INC,Consumer Discretionary,Equity,2584299.8,0,2584299.8,158546
NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples,Equity,2583339.38,0,2583339.38,176699
CALB,CALIFORNIA BANCORP,Financials,Equity,2581887.34,0,2581887.34,155723
CDAK,CODIAK BIOSCIENCES,Health Care,Equity,2565416.08,0,2565416.08,118331
III,INFORMATION SERVICES GROUP INC,Information Technology,Equity,2561622.4,0,2561622.4,810640
DLTH,DULUTH HOLDINGS INC CLASS B,Consumer Discretionary,Equity,2552791.76,0,2552791.76,243587
CBNK,CAPITAL BANCORP INC,Financials,Equity,2527457.24,0,2527457.24,184217
APTX,APTINYX INC,Health Care,Equity,2520535.6,0,2520535.6,741334
STND,STANDARD FINANCIAL CORP,Financials,Equity,2515916.7,0,2515916.7,77010
ASC,ARDMORE SHIPPING CORP,Energy,Equity,2508012.07,0,2508012.07,791171
MG,MISTRAS GROUP INC,Industrials,Equity,2496006.75,0,2496006.75,331475
DHX,DHI GROUP INC,Communication,Equity,2487265.2,0,2487265.2,1184412
GNE,GENIE ENERGY LTD CLASS B,Utilities,Equity,2478412.8,0,2478412.8,333120
AQST,AQUESTIVE THERAPEUTICS INC,Health Care,Equity,2476987.2,0,2476987.2,446304
SLNO,SOLENO THERAPEUTICS INC,Health Care,Equity,2475487.3,0,2475487.3,1323790
KLDO,KALEIDO BIOSCIENCES INC,Health Care,Equity,2470702.08,0,2470702.08,267392
GBL,GAMCO INVESTORS INC CLASS A,Financials,Equity,2465420.73,0,2465420.73,131349
JNCE,JOUNCE THERAPEUTICS INC,Health Care,Equity,2465273.18,0,2465273.18,384598
OPBK,OP BANCORP,Financials,Equity,2455036.43,0,2455036.43,321761
DYAI,DYADIC INTERNATIONAL INC,Health Care,Equity,2453392.3,0,2453392.3,458578
CRK,COMSTOCK RESOURCES INC,Energy,Equity,2435317.64,0,2435317.64,570332
CBAN,COLONY BANKCORP INC,Financials,Equity,2433055.66,0,2433055.66,172069
XONE,EXONE,Industrials,Equity,2429899.09,0,2429899.09,259466
ELOX,ELOXX PHARMACEUTICALS INC,Health Care,Equity,2423654.67,0,2423654.67,589697
OYST,OYSTER POINT PHARMA INC,Health Care,Equity,2410057.16,0,2410057.16,132932
XFOR,X4 PHARMACEUTICALS INC,Health Care,Equity,2402868.6,0,2402868.6,364071
ENZ,ENZO BIOCHEM INC,Health Care,Equity,2399037.62,0,2399037.62,1007999
XCUR,EXICURE INC,Health Care,Equity,2392896.72,0,2392896.72,1344324
PXLW,PIXELWORKS INC,Information Technology,Equity,2381440.77,0,2381440.77,853563
PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,Equity,2373723.2,0,2373723.2,105032
FCCO,FIRST COMMUNITY CORP,Financials,Equity,2364826.55,0,2364826.55,135365
SBBP,STRONGBRIDGE BIOPHARMA,Health Care,Equity,2363310.58,0,2363310.58,941558
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Health Care,Equity,2360325.24,0,2360325.24,1873274
PLBC,PLUMAS BANCORP,Financials,Equity,2350794.42,0,2350794.42,101634
PINE,ALPINE INCOME PROPERTY TRUST INC,Real Estate,Equity,2338829.51,0,2338829.51,161633
OVBC,OHIO VALLEY BANC CORP,Financials,Equity,2333428.44,0,2333428.44,98916
SGA,SAGA COMMUNICATIONS INC CLASS A,Communication,Equity,2331122.2,0,2331122.2,103147
MMAC,MMA CAPITAL HOLDINGS INC,Financials,Equity,2324884.38,0,2324884.38,93821
AGTC,APPLIED GENETIC TECHNOLOGIES CORP,Health Care,Equity,2320507.6,0,2320507.6,563230
WLFC,WILLIS LEASE FINANCE CORP,Industrials,Equity,2318236.24,0,2318236.24,67528
FONR,FONAR CORP,Health Care,Equity,2305246.56,0,2305246.56,131578
LEVL,LEVEL ONE BANCORP INC,Financials,Equity,2295611.52,0,2295611.52,114096
CORR,CORENERGY INFRASTRUCTURE TRUST REI,Real Estate,Equity,2276562.31,0,2276562.31,326623
FUNC,FIRST UNITED CORP,Financials,Equity,2266874.88,0,2266874.88,147583
MYFW,FIRST WESTERN FINANCIAL INC,Financials,Equity,2256646.08,0,2256646.08,118896
AUBN,AUBURN NATIONAL BANCORPORATION INC,Financials,Equity,2253571.42,0,2253571.42,53939
MPX,MARINE PRODUCTS CORP,Consumer Discretionary,Equity,2242288.58,0,2242288.58,151711
EPM,EVOLUTION PETROLEUM CORP,Energy,Equity,2239246.38,0,2239246.38,794059
ESTE,EARTHSTONE ENERGY INC CLASS A,Energy,Equity,2226247.05,0,2226247.05,440841
SAL,SALISBURY BANCORP INC,Financials,Equity,2215974.75,0,2215974.75,58025
OVID,OVID THERAPEUTICS INC,Health Care,Equity,2201925.96,0,2201925.96,965757
PFSW,PFSWEB INC,Information Technology,Equity,2200739.09,0,2200739.09,327979
ABEO,ABEONA THERAPEUTICS INC,Health Care,Equity,2197523.02,0,2197523.02,1426963
ICBK,COUNTY BANCORP INC,Financials,Equity,2197056.24,0,2197056.24,96744
GALT,GALECTIN THERAPEUTICS INC,Health Care,Equity,2191965.44,0,2191965.44,978556
IBEX,IBEX LTD,Industrials,Equity,2189937.8,0,2189937.8,115564
ATLC,ATLANTICUS HOLDINGS CORP,Financials,Equity,2189794.74,0,2189794.74,95666
VNRX,VOLITIONRX LTD,Health Care,Equity,2187217.5,0,2187217.5,560825
EBMT,EAGLE BANCORP MONTANA INC,Financials,Equity,2156584.44,0,2156584.44,102548
PTSI,PAM TRANSPORTATION SERVICES INC,Industrials,Equity,2156044.04,0,2156044.04,47396
FGBI,FIRST GUARANTY BANCSHARES INC,Financials,Equity,2143888.56,0,2143888.56,120308
PROV,PROVIDENT FINANCIAL HOLDINGS INC,Financials,Equity,2142166.56,0,2142166.56,135752
ACRX,ACELRX PHARMACEUTICALS INC,Health Care,Equity,2141393.2,0,2141393.2,1814740
AVO,MISSION PRODUCE INC,Consumer Staples,Equity,2116742.74,0,2116742.74,144389
MRBK,MERIDIAN CORP,Financials,Equity,2091128.6,0,2091128.6,100054
IMUX,IMMUNIC INC,Health Care,Equity,2082221.55,0,2082221.55,127353
CNTG,CENTOGENE NV,Health Care,Equity,2081657.44,0,2081657.44,183892
GCBC,GREENE COUNTY BANCORP INC,Financials,Equity,2072518.69,0,2072518.69,80863
ADES,ADVANCED EMISSIONS SOLUTIONS INC,Materials,Equity,2065529.48,0,2065529.48,381094
CEMI,CHEMBIO DIAGNOSTICS INC,Health Care,Equity,2049952.14,0,2049952.14,435234
PDLB,PDL COMMUNITY BANCORP,Financials,Equity,2013244.01,0,2013244.01,195271
NSCO,NESCO HOLDINGS INC CLASS A,Industrials,Equity,2011708.6,0,2011708.6,278630
TARA,PROTARA THERAPEUTICS INC,Health Care,Equity,2008854.47,0,2008854.47,82229
BSGM,BIOSIG TECHNOLOGIES INC,Health Care,Equity,2006064,0,2006064,501516
CIZN,CITIZENS HOLDING,Financials,Equity,1981878.5,,,
NH,NANTHEALTH INC,Health Care,Equity,1952946.73,0,1952946.73,636139
CERC,CERECOR INC,Health Care,Equity,1927715.79,0,1927715.79,706123
NYMX,NYMOX PHARMACEUTICAL CORP,Health Care,Equity,1923374.31,0,1923374.31,760227
CBFV,CB FINANCIAL SERVICES INC,Financials,Equity,1908441,0,1908441,94244
LJPC,LA JOLLA PHARMACEUTICAL,Health Care,Equity,1891514.44,0,1891514.44,476452
TELA,TELA BIO INC,Health Care,Equity,1891348.26,0,1891348.26,126174
GRTX,GALERA THERAPEUTICS INC,Health Care,Equity,1873653.04,0,1873653.04,183332
RMNI,RIMINI STREET INC,Information Technology,Equity,1839967.96,0,1839967.96,422011
ORGS,ORGENESIS INC,Health Care,Equity,1830940.43,0,1830940.43,387091
GDP,GOODRICH PETE CORP,Energy,Equity,1828370,0,1828370,192460
TYME,TYME TECHNOLOGIES INC,Health Care,Equity,1819170.76,0,1819170.76,1668964
EOLS,EVOLUS INC,Health Care,Equity,1813412.92,0,1813412.92,542938
NERV,MINERVA NEUROSCIENCES INC,Health Care,Equity,1797441.28,0,1797441.28,795328
NC,NACCO INDUSTRIES INC CLASS A,Energy,Equity,1772758,0,1772758,68183
SBT,STERLING BANCORP INC,Financials,Equity,1752815.68,0,1752815.68,393008
PAVM,PAVMED INC,Health Care,Equity,1742803.03,0,1742803.03,825973
MLSS,MILESTONE SCIENTIFIC INC,Health Care,Equity,1702188.15,0,1702188.15,872917
REFR,RESEARCH FRONT INC,Information Technology,Equity,1698925.92,0,1698925.92,602456
LQDA,LIQUIDIA CORP,Health Care,Equity,1688115.56,0,1688115.56,609428
ARAV,ARAVIVE INC,Health Care,Equity,1670948.33,0,1670948.33,284659
ELMD,ELECTROMED INC,Health Care,Equity,1667843.75,0,1667843.75,165625
AXLA,AXCELLA HEALTH INC,Health Care,Equity,1665611.13,0,1665611.13,320927
REV,REVLON INC CLASS A,Consumer Staples,Equity,1647719.8,0,1647719.8,135059
FNHC,FEDNAT HOLDING COMPANY,Financials,Equity,1645726.8,0,1645726.8,283746
MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,Equity,1628885.94,0,1628885.94,145177
RMTI,ROCKWELL MEDICAL INC,Health Care,Equity,1624958.39,0,1624958.39,1717715
LARK,LANDMARK BANCORP INC,Financials,Equity,1620387.21,0,1620387.21,70421
CSBR,CHAMPIONS ONCOLOGY INC,Health Care,Equity,1604799.15,0,1604799.15,146557
CYCN,CYCLERION THERAPEUTICS INC,Health Care,Equity,1601244,0,1601244,533748
FARM,FARMER BROTHERS,Consumer Staples,Equity,1588355.08,0,1588355.08,371111
MHH,MASTECH DIGITAL INC,Industrials,Equity,1549142.21,0,1549142.21,94633
XAIR,BEYOND AIR INC,Health Care,Equity,1544634.56,0,1544634.56,298192
OSMT,OSMOTICA PHARMACEUTICALS PLC,Health Care,Equity,1529799.23,0,1529799.23,289187
SB,SAFE BULKERS INC,Industrials,Equity,1523850.24,0,1523850.24,1190508
CMPI,CHECKMATE PHARMACEUTICALS INC,Health Care,Equity,1520397.36,0,1520397.36,106173
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,1519445.01,0,1519445.01,79179
CDTX,CIDARA THERAPEUTICS INC,Health Care,Equity,1515288,0,1515288,757644
WRAP,WRAP TECHNOLOGIES INC,Information Technology,Equity,1510361.28,0,1510361.28,306984
MBII,MARRONE BIO INNOVATIONS INC,Materials,Equity,1479561.1,0,1479561.1,1212755
AGFS,AGROFRESH SOLUTIONS INC,Materials,Equity,1478171.09,0,1478171.09,613349
BSVN,BANK7 CORP,Financials,Equity,1470007.74,0,1470007.74,102511
ASUR,ASURE SOFTWARE INC,Information Technology,Equity,1455730.67,0,1455730.67,198599
LMST,LIMESTONE BANCORP INC,Financials,Equity,1431762.96,0,1431762.96,109462
AC,ASSOCIATED CAPITAL GROUP INC CLASS,Financials,Equity,1404212.46,0,1404212.46,38941
REPH,RECRO PHARMA INC,Health Care,Equity,1399020.32,0,1399020.32,472642
SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,Equity,1375667.47,0,1375667.47,165943
SVRA,SAVARA INC,Health Care,Equity,1374709.5,0,1374709.5,1117650
ASPS,ALTISOURCE PORTFOLIO SOLUTIONS SA,Real Estate,Equity,1365994.08,0,1365994.08,102861
BSBK,BOGOTA FINANCIAL CORP,Financials,Equity,1336743,0,1336743,148527
LNSR,LENSAR INC,Health Care,Equity,1323685.5,0,1323685.5,197565
PHAS,PHASEBIO PHARMACEUTICALS INC,Health Care,Equity,1315393.7,0,1315393.7,403495
XGN,EXAGEN INC,Health Care,Equity,1294628.3,0,1294628.3,113365
GNLN,GREENLANE HOLDINGS INC CLASS A,Consumer Discretionary,Equity,1260480.55,0,1260480.55,319109
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,1232284.34,0,1232284.34,765394
CLXT,CALYXT INC,Health Care,Equity,1216625.8,0,1216625.8,296738
KERN,AKERNA CORP,Industrials,Equity,1199617.54,0,1199617.54,351794
AE,ADAMS RESOURCES AND ENERGY INC,Energy,Equity,1191553.9,0,1191553.9,45935
PCYG,PARK CITY GROUP INC,Information Technology,Equity,1093874.24,0,1093874.24,212816
SOLY,SOLITON INC,Health Care,Equity,1085526,0,1085526,139170
BXG,BLUEGREEN CORP,Consumer Discretionary,Equity,1084893.57,0,1084893.57,152587
LYRA,LYRA THERAPEUTICS INC,Health Care,Equity,1081491.84,0,1081491.84,97344
EXPR,EXPRESS INC,Consumer Discretionary,Equity,1072994.58,0,1072994.58,1178338
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Information Technology,Equity,1061669.7,0,1061669.7,151235
PTRS,PARTNERS BANCORP,Financials,Equity,1037416.76,0,1037416.76,159113
STSA,SATSUMA PHARMACEUTICALS INC,Health Care,Equity,1008815.52,0,1008815.52,218832
NEXT,NEXTDECADE CORP,Energy,Equity,990976.48,0,990976.48,476431
MTCR,METACRINE,Health Care,Equity,985409.76,0,985409.76,125052
ENOB,ENOCHIAN BIOSCIENCES INC,Health Care,Equity,981817.1,0,981817.1,325105
SWKH,SWK HOLDINGS CORP,Financials,Equity,969296.3,0,969296.3,66710
ELA,ENVELA CORP,Consumer Discretionary,Equity,953735.76,0,953735.76,182708
MRKR,MARKER THERAPEUTICS INC,Health Care,Equity,934690.41,0,934690.41,627309
ULBI,ULTRALIFE CORP,Industrials,Equity,928521.76,0,928521.76,146918
BHA,BIGLARI HOLDINGS INC CLASS A,Consumer Discretionary,Equity,926045.68,0,926045.68,1522
CATB,CATABASIS PHARMACEUTICALS INC,Health Care,Equity,912374.02,0,912374.02,426343
NL,NL INDUSTRIES INC,Industrials,Equity,907195.52,0,907195.52,202048
APRE,APREA THERAPEUTICS INC,Health Care,Equity,892254.2,0,892254.2,176684
VALU,VALUE LINE INC,Financials,Equity,820761.71,0,820761.71,25387
ADRO,ADURO BIOTECH CVR,Health Care,Equity,817017,0,817017,272339
ATXI,AVENUE THERAPEUTICS INC,Health Care,Equity,795249.51,0,795249.51,138787
WLL,WHITING PETROLEUM CORP,Energy,Equity,792524.52,0,792524.52,31116
